115 ; 75000.00 ; 150 ; 6 
115 ; 75000.00 ; 150 ; 6 
115 ; 75000.00 ; 150 ; 6 
115 ; 75000.00 ; 150 ; 6 
115 ; 75000.00 ; 150 ; 6 
115 ; 75000.00 ; 150 ; 6 
116 ; 15000.00 ; 30 ; 2 
116 ; 15000.00 ; 30 ; 2 
117 ; 100000.00 ; 200 ; 8 
117 ; 100000.00 ; 200 ; 8 
117 ; 100000.00 ; 200 ; 8 
117 ; 100000.00 ; 200 ; 8 
117 ; 100000.00 ; 200 ; 8 
117 ; 100000.00 ; 200 ; 8 
117 ; 100000.00 ; 200 ; 8 
117 ; 100000.00 ; 200 ; 8 
118 ; 15000.00 ; 30 ; 2 
118 ; 15000.00 ; 30 ; 2 
119 ; 15000.00 ; 30 ; 2 
119 ; 15000.00 ; 30 ; 2 
120 ; 75000.00 ; 150 ; 6 
120 ; 75000.00 ; 150 ; 6 
120 ; 75000.00 ; 150 ; 6 
120 ; 75000.00 ; 150 ; 6 
120 ; 75000.00 ; 150 ; 6 
120 ; 75000.00 ; 150 ; 6 
121 ; 30000.00 ; 45 ; 3 
121 ; 30000.00 ; 45 ; 3 
121 ; 30000.00 ; 45 ; 3 
122 ; 100000.00 ; 200 ; 8 
122 ; 100000.00 ; 200 ; 8 
122 ; 100000.00 ; 200 ; 8 
122 ; 100000.00 ; 200 ; 8 
122 ; 100000.00 ; 200 ; 8 
122 ; 100000.00 ; 200 ; 8 
122 ; 100000.00 ; 200 ; 8 
122 ; 100000.00 ; 200 ; 8 
123 ; 100000.00 ; 175 ; 7 
123 ; 100000.00 ; 175 ; 7 
123 ; 100000.00 ; 175 ; 7 
123 ; 100000.00 ; 175 ; 7 
123 ; 100000.00 ; 175 ; 7 
123 ; 100000.00 ; 175 ; 7 
123 ; 100000.00 ; 175 ; 7 
124 ; 15000.00 ; 30 ; 2 
124 ; 15000.00 ; 30 ; 2 
125 ; 45000.00 ; 75 ; 5 
125 ; 45000.00 ; 75 ; 5 
125 ; 45000.00 ; 75 ; 5 
125 ; 45000.00 ; 75 ; 5 
125 ; 45000.00 ; 75 ; 5 
126 ; 30000.00 ; 45 ; 3 
126 ; 30000.00 ; 45 ; 3 
126 ; 30000.00 ; 45 ; 3 
127 ; 30000.00 ; 60 ; 4 
127 ; 30000.00 ; 60 ; 4 
127 ; 30000.00 ; 60 ; 4 
127 ; 30000.00 ; 60 ; 4 
128 ; 30000.00 ; 45 ; 3 
128 ; 30000.00 ; 45 ; 3 
128 ; 30000.00 ; 45 ; 3 
129 ; 30000.00 ; 45 ; 3 
129 ; 30000.00 ; 45 ; 3 
129 ; 30000.00 ; 45 ; 3 
130 ; 15000.00 ; 30 ; 2 
130 ; 15000.00 ; 30 ; 2 
131 ; 100000.00 ; 175 ; 7 
131 ; 100000.00 ; 175 ; 7 
131 ; 100000.00 ; 175 ; 7 
131 ; 100000.00 ; 175 ; 7 
131 ; 100000.00 ; 175 ; 7 
131 ; 100000.00 ; 175 ; 7 
131 ; 100000.00 ; 175 ; 7 
132 ; 125000.00 ; 225 ; 9 
132 ; 125000.00 ; 225 ; 9 
132 ; 125000.00 ; 225 ; 9 
132 ; 125000.00 ; 225 ; 9 
132 ; 125000.00 ; 225 ; 9 
132 ; 125000.00 ; 225 ; 9 
132 ; 125000.00 ; 225 ; 9 
132 ; 125000.00 ; 225 ; 9 
132 ; 125000.00 ; 225 ; 9 
133 ; 75000.00 ; 150 ; 6 
133 ; 75000.00 ; 150 ; 6 
133 ; 75000.00 ; 150 ; 6 
133 ; 75000.00 ; 150 ; 6 
133 ; 75000.00 ; 150 ; 6 
133 ; 75000.00 ; 150 ; 6 
134 ; 100000.00 ; 200 ; 8 
134 ; 100000.00 ; 200 ; 8 
134 ; 100000.00 ; 200 ; 8 
134 ; 100000.00 ; 200 ; 8 
134 ; 100000.00 ; 200 ; 8 
134 ; 100000.00 ; 200 ; 8 
134 ; 100000.00 ; 200 ; 8 
134 ; 100000.00 ; 200 ; 8 
135 ; 100000.00 ; 175 ; 7 
135 ; 100000.00 ; 175 ; 7 
135 ; 100000.00 ; 175 ; 7 
135 ; 100000.00 ; 175 ; 7 
135 ; 100000.00 ; 175 ; 7 
135 ; 100000.00 ; 175 ; 7 
135 ; 100000.00 ; 175 ; 7 
136 ; 15000.00 ; 30 ; 2 
136 ; 15000.00 ; 30 ; 2 
137 ; 125000.00 ; 225 ; 9 
137 ; 125000.00 ; 225 ; 9 
137 ; 125000.00 ; 225 ; 9 
137 ; 125000.00 ; 225 ; 9 
137 ; 125000.00 ; 225 ; 9 
137 ; 125000.00 ; 225 ; 9 
137 ; 125000.00 ; 225 ; 9 
137 ; 125000.00 ; 225 ; 9 
137 ; 125000.00 ; 225 ; 9 
138 ; 125000.00 ; 250 ; 10 
138 ; 125000.00 ; 250 ; 10 
138 ; 125000.00 ; 250 ; 10 
138 ; 125000.00 ; 250 ; 10 
138 ; 125000.00 ; 250 ; 10 
138 ; 125000.00 ; 250 ; 10 
138 ; 125000.00 ; 250 ; 10 
138 ; 125000.00 ; 250 ; 10 
138 ; 125000.00 ; 250 ; 10 
138 ; 125000.00 ; 250 ; 10 
139 ; 30000.00 ; 45 ; 3 
139 ; 30000.00 ; 45 ; 3 
139 ; 30000.00 ; 45 ; 3 
140 ; 100000.00 ; 200 ; 8 
140 ; 100000.00 ; 200 ; 8 
140 ; 100000.00 ; 200 ; 8 
140 ; 100000.00 ; 200 ; 8 
140 ; 100000.00 ; 200 ; 8 
140 ; 100000.00 ; 200 ; 8 
140 ; 100000.00 ; 200 ; 8 
140 ; 100000.00 ; 200 ; 8 
141 ; 125000.00 ; 250 ; 10 
141 ; 125000.00 ; 250 ; 10 
141 ; 125000.00 ; 250 ; 10 
141 ; 125000.00 ; 250 ; 10 
141 ; 125000.00 ; 250 ; 10 
141 ; 125000.00 ; 250 ; 10 
141 ; 125000.00 ; 250 ; 10 
141 ; 125000.00 ; 250 ; 10 
141 ; 125000.00 ; 250 ; 10 
141 ; 125000.00 ; 250 ; 10 
142 ; 75000.00 ; 150 ; 6 
142 ; 75000.00 ; 150 ; 6 
142 ; 75000.00 ; 150 ; 6 
142 ; 75000.00 ; 150 ; 6 
142 ; 75000.00 ; 150 ; 6 
142 ; 75000.00 ; 150 ; 6 
143 ; 45000.00 ; 75 ; 5 
143 ; 45000.00 ; 75 ; 5 
143 ; 45000.00 ; 75 ; 5 
143 ; 45000.00 ; 75 ; 5 
143 ; 45000.00 ; 75 ; 5 
144 ; 30000.00 ; 60 ; 4 
144 ; 30000.00 ; 60 ; 4 
144 ; 30000.00 ; 60 ; 4 
144 ; 30000.00 ; 60 ; 4 
145 ; 15000.00 ; 30 ; 2 
145 ; 15000.00 ; 30 ; 2 
146 ; 30000.00 ; 45 ; 3 
146 ; 30000.00 ; 45 ; 3 
146 ; 30000.00 ; 45 ; 3 
147 ; 30000.00 ; 60 ; 4 
147 ; 30000.00 ; 60 ; 4 
147 ; 30000.00 ; 60 ; 4 
147 ; 30000.00 ; 60 ; 4 
148 ; 30000.00 ; 60 ; 4 
148 ; 30000.00 ; 60 ; 4 
148 ; 30000.00 ; 60 ; 4 
148 ; 30000.00 ; 60 ; 4 
149 ; 45000.00 ; 75 ; 5 
149 ; 45000.00 ; 75 ; 5 
149 ; 45000.00 ; 75 ; 5 
149 ; 45000.00 ; 75 ; 5 
149 ; 45000.00 ; 75 ; 5 
150 ; 15000.00 ; 30 ; 2 
150 ; 15000.00 ; 30 ; 2 
151 ; 15000.00 ; 30 ; 2 
151 ; 15000.00 ; 30 ; 2 
152 ; 30000.00 ; 60 ; 4 
152 ; 30000.00 ; 60 ; 4 
152 ; 30000.00 ; 60 ; 4 
152 ; 30000.00 ; 60 ; 4 
153 ; 125000.00 ; 225 ; 9 
153 ; 125000.00 ; 225 ; 9 
153 ; 125000.00 ; 225 ; 9 
153 ; 125000.00 ; 225 ; 9 
153 ; 125000.00 ; 225 ; 9 
153 ; 125000.00 ; 225 ; 9 
153 ; 125000.00 ; 225 ; 9 
153 ; 125000.00 ; 225 ; 9 
153 ; 125000.00 ; 225 ; 9 
154 ; 100000.00 ; 200 ; 8 
154 ; 100000.00 ; 200 ; 8 
154 ; 100000.00 ; 200 ; 8 
154 ; 100000.00 ; 200 ; 8 
154 ; 100000.00 ; 200 ; 8 
154 ; 100000.00 ; 200 ; 8 
154 ; 100000.00 ; 200 ; 8 
154 ; 100000.00 ; 200 ; 8 
155 ; 45000.00 ; 75 ; 5 
155 ; 45000.00 ; 75 ; 5 
155 ; 45000.00 ; 75 ; 5 
155 ; 45000.00 ; 75 ; 5 
155 ; 45000.00 ; 75 ; 5 
156 ; 30000.00 ; 45 ; 3 
156 ; 30000.00 ; 45 ; 3 
156 ; 30000.00 ; 45 ; 3 
157 ; 100000.00 ; 200 ; 8 
157 ; 100000.00 ; 200 ; 8 
157 ; 100000.00 ; 200 ; 8 
157 ; 100000.00 ; 200 ; 8 
157 ; 100000.00 ; 200 ; 8 
157 ; 100000.00 ; 200 ; 8 
157 ; 100000.00 ; 200 ; 8 
157 ; 100000.00 ; 200 ; 8 
158 ; 100000.00 ; 200 ; 8 
158 ; 100000.00 ; 200 ; 8 
158 ; 100000.00 ; 200 ; 8 
158 ; 100000.00 ; 200 ; 8 
158 ; 100000.00 ; 200 ; 8 
158 ; 100000.00 ; 200 ; 8 
158 ; 100000.00 ; 200 ; 8 
158 ; 100000.00 ; 200 ; 8 
159 ; 125000.00 ; 250 ; 10 
159 ; 125000.00 ; 250 ; 10 
159 ; 125000.00 ; 250 ; 10 
159 ; 125000.00 ; 250 ; 10 
159 ; 125000.00 ; 250 ; 10 
159 ; 125000.00 ; 250 ; 10 
159 ; 125000.00 ; 250 ; 10 
159 ; 125000.00 ; 250 ; 10 
159 ; 125000.00 ; 250 ; 10 
159 ; 125000.00 ; 250 ; 10 
160 ; 30000.00 ; 60 ; 4 
160 ; 30000.00 ; 60 ; 4 
160 ; 30000.00 ; 60 ; 4 
160 ; 30000.00 ; 60 ; 4 
161 ; 15000.00 ; 30 ; 2 
161 ; 15000.00 ; 30 ; 2 
162 ; 125000.00 ; 250 ; 10 
162 ; 125000.00 ; 250 ; 10 
162 ; 125000.00 ; 250 ; 10 
162 ; 125000.00 ; 250 ; 10 
162 ; 125000.00 ; 250 ; 10 
162 ; 125000.00 ; 250 ; 10 
162 ; 125000.00 ; 250 ; 10 
162 ; 125000.00 ; 250 ; 10 
162 ; 125000.00 ; 250 ; 10 
162 ; 125000.00 ; 250 ; 10 
163 ; 125000.00 ; 225 ; 9 
163 ; 125000.00 ; 225 ; 9 
163 ; 125000.00 ; 225 ; 9 
163 ; 125000.00 ; 225 ; 9 
163 ; 125000.00 ; 225 ; 9 
163 ; 125000.00 ; 225 ; 9 
163 ; 125000.00 ; 225 ; 9 
163 ; 125000.00 ; 225 ; 9 
163 ; 125000.00 ; 225 ; 9 
164 ; 100000.00 ; 175 ; 7 
164 ; 100000.00 ; 175 ; 7 
164 ; 100000.00 ; 175 ; 7 
164 ; 100000.00 ; 175 ; 7 
164 ; 100000.00 ; 175 ; 7 
164 ; 100000.00 ; 175 ; 7 
164 ; 100000.00 ; 175 ; 7 
165 ; 75000.00 ; 150 ; 6 
165 ; 75000.00 ; 150 ; 6 
165 ; 75000.00 ; 150 ; 6 
165 ; 75000.00 ; 150 ; 6 
165 ; 75000.00 ; 150 ; 6 
165 ; 75000.00 ; 150 ; 6 
166 ; 15000.00 ; 15 ; 1 
167 ; 30000.00 ; 45 ; 3 
167 ; 30000.00 ; 45 ; 3 
167 ; 30000.00 ; 45 ; 3 
168 ; 125000.00 ; 225 ; 9 
168 ; 125000.00 ; 225 ; 9 
168 ; 125000.00 ; 225 ; 9 
168 ; 125000.00 ; 225 ; 9 
168 ; 125000.00 ; 225 ; 9 
168 ; 125000.00 ; 225 ; 9 
168 ; 125000.00 ; 225 ; 9 
168 ; 125000.00 ; 225 ; 9 
168 ; 125000.00 ; 225 ; 9 
169 ; 100000.00 ; 175 ; 7 
169 ; 100000.00 ; 175 ; 7 
169 ; 100000.00 ; 175 ; 7 
169 ; 100000.00 ; 175 ; 7 
169 ; 100000.00 ; 175 ; 7 
169 ; 100000.00 ; 175 ; 7 
169 ; 100000.00 ; 175 ; 7 
170 ; 15000.00 ; 15 ; 1 
171 ; 30000.00 ; 45 ; 3 
171 ; 30000.00 ; 45 ; 3 
171 ; 30000.00 ; 45 ; 3 
172 ; 45000.00 ; 75 ; 5 
172 ; 45000.00 ; 75 ; 5 
172 ; 45000.00 ; 75 ; 5 
172 ; 45000.00 ; 75 ; 5 
172 ; 45000.00 ; 75 ; 5 
173 ; 125000.00 ; 225 ; 9 
173 ; 125000.00 ; 225 ; 9 
173 ; 125000.00 ; 225 ; 9 
173 ; 125000.00 ; 225 ; 9 
173 ; 125000.00 ; 225 ; 9 
173 ; 125000.00 ; 225 ; 9 
173 ; 125000.00 ; 225 ; 9 
173 ; 125000.00 ; 225 ; 9 
173 ; 125000.00 ; 225 ; 9 
174 ; 100000.00 ; 175 ; 7 
174 ; 100000.00 ; 175 ; 7 
174 ; 100000.00 ; 175 ; 7 
174 ; 100000.00 ; 175 ; 7 
174 ; 100000.00 ; 175 ; 7 
174 ; 100000.00 ; 175 ; 7 
174 ; 100000.00 ; 175 ; 7 
175 ; 75000.00 ; 150 ; 6 
175 ; 75000.00 ; 150 ; 6 
175 ; 75000.00 ; 150 ; 6 
175 ; 75000.00 ; 150 ; 6 
175 ; 75000.00 ; 150 ; 6 
175 ; 75000.00 ; 150 ; 6 
176 ; 15000.00 ; 15 ; 1 
177 ; 125000.00 ; 250 ; 10 
177 ; 125000.00 ; 250 ; 10 
177 ; 125000.00 ; 250 ; 10 
177 ; 125000.00 ; 250 ; 10 
177 ; 125000.00 ; 250 ; 10 
177 ; 125000.00 ; 250 ; 10 
177 ; 125000.00 ; 250 ; 10 
177 ; 125000.00 ; 250 ; 10 
177 ; 125000.00 ; 250 ; 10 
177 ; 125000.00 ; 250 ; 10 
178 ; 15000.00 ; 15 ; 1 
179 ; 15000.00 ; 15 ; 1 
180 ; 100000.00 ; 175 ; 7 
180 ; 100000.00 ; 175 ; 7 
180 ; 100000.00 ; 175 ; 7 
180 ; 100000.00 ; 175 ; 7 
180 ; 100000.00 ; 175 ; 7 
180 ; 100000.00 ; 175 ; 7 
180 ; 100000.00 ; 175 ; 7 
181 ; 15000.00 ; 30 ; 2 
181 ; 15000.00 ; 30 ; 2 
182 ; 30000.00 ; 60 ; 4 
182 ; 30000.00 ; 60 ; 4 
182 ; 30000.00 ; 60 ; 4 
182 ; 30000.00 ; 60 ; 4 
183 ; 125000.00 ; 225 ; 9 
183 ; 125000.00 ; 225 ; 9 
183 ; 125000.00 ; 225 ; 9 
183 ; 125000.00 ; 225 ; 9 
183 ; 125000.00 ; 225 ; 9 
183 ; 125000.00 ; 225 ; 9 
183 ; 125000.00 ; 225 ; 9 
183 ; 125000.00 ; 225 ; 9 
183 ; 125000.00 ; 225 ; 9 
184 ; 125000.00 ; 250 ; 10 
184 ; 125000.00 ; 250 ; 10 
184 ; 125000.00 ; 250 ; 10 
184 ; 125000.00 ; 250 ; 10 
184 ; 125000.00 ; 250 ; 10 
184 ; 125000.00 ; 250 ; 10 
184 ; 125000.00 ; 250 ; 10 
184 ; 125000.00 ; 250 ; 10 
184 ; 125000.00 ; 250 ; 10 
184 ; 125000.00 ; 250 ; 10 
185 ; 30000.00 ; 60 ; 4 
185 ; 30000.00 ; 60 ; 4 
185 ; 30000.00 ; 60 ; 4 
185 ; 30000.00 ; 60 ; 4 
186 ; 45000.00 ; 75 ; 5 
186 ; 45000.00 ; 75 ; 5 
186 ; 45000.00 ; 75 ; 5 
186 ; 45000.00 ; 75 ; 5 
186 ; 45000.00 ; 75 ; 5 
187 ; 45000.00 ; 75 ; 5 
187 ; 45000.00 ; 75 ; 5 
187 ; 45000.00 ; 75 ; 5 
187 ; 45000.00 ; 75 ; 5 
187 ; 45000.00 ; 75 ; 5 
188 ; 100000.00 ; 175 ; 7 
188 ; 100000.00 ; 175 ; 7 
188 ; 100000.00 ; 175 ; 7 
188 ; 100000.00 ; 175 ; 7 
188 ; 100000.00 ; 175 ; 7 
188 ; 100000.00 ; 175 ; 7 
188 ; 100000.00 ; 175 ; 7 
189 ; 15000.00 ; 15 ; 1 
190 ; 100000.00 ; 175 ; 7 
190 ; 100000.00 ; 175 ; 7 
190 ; 100000.00 ; 175 ; 7 
190 ; 100000.00 ; 175 ; 7 
190 ; 100000.00 ; 175 ; 7 
190 ; 100000.00 ; 175 ; 7 
190 ; 100000.00 ; 175 ; 7 
191 ; 100000.00 ; 175 ; 7 
191 ; 100000.00 ; 175 ; 7 
191 ; 100000.00 ; 175 ; 7 
191 ; 100000.00 ; 175 ; 7 
191 ; 100000.00 ; 175 ; 7 
191 ; 100000.00 ; 175 ; 7 
191 ; 100000.00 ; 175 ; 7 
192 ; 15000.00 ; 30 ; 2 
192 ; 15000.00 ; 30 ; 2 
193 ; 125000.00 ; 225 ; 9 
193 ; 125000.00 ; 225 ; 9 
193 ; 125000.00 ; 225 ; 9 
193 ; 125000.00 ; 225 ; 9 
193 ; 125000.00 ; 225 ; 9 
193 ; 125000.00 ; 225 ; 9 
193 ; 125000.00 ; 225 ; 9 
193 ; 125000.00 ; 225 ; 9 
193 ; 125000.00 ; 225 ; 9 
194 ; 45000.00 ; 75 ; 5 
194 ; 45000.00 ; 75 ; 5 
194 ; 45000.00 ; 75 ; 5 
194 ; 45000.00 ; 75 ; 5 
194 ; 45000.00 ; 75 ; 5 
195 ; 125000.00 ; 250 ; 10 
195 ; 125000.00 ; 250 ; 10 
195 ; 125000.00 ; 250 ; 10 
195 ; 125000.00 ; 250 ; 10 
195 ; 125000.00 ; 250 ; 10 
195 ; 125000.00 ; 250 ; 10 
195 ; 125000.00 ; 250 ; 10 
195 ; 125000.00 ; 250 ; 10 
195 ; 125000.00 ; 250 ; 10 
195 ; 125000.00 ; 250 ; 10 
196 ; 100000.00 ; 175 ; 7 
196 ; 100000.00 ; 175 ; 7 
196 ; 100000.00 ; 175 ; 7 
196 ; 100000.00 ; 175 ; 7 
196 ; 100000.00 ; 175 ; 7 
196 ; 100000.00 ; 175 ; 7 
196 ; 100000.00 ; 175 ; 7 
197 ; 30000.00 ; 60 ; 4 
197 ; 30000.00 ; 60 ; 4 
197 ; 30000.00 ; 60 ; 4 
197 ; 30000.00 ; 60 ; 4 
198 ; 100000.00 ; 200 ; 8 
198 ; 100000.00 ; 200 ; 8 
198 ; 100000.00 ; 200 ; 8 
198 ; 100000.00 ; 200 ; 8 
198 ; 100000.00 ; 200 ; 8 
198 ; 100000.00 ; 200 ; 8 
198 ; 100000.00 ; 200 ; 8 
198 ; 100000.00 ; 200 ; 8 
199 ; 125000.00 ; 225 ; 9 
199 ; 125000.00 ; 225 ; 9 
199 ; 125000.00 ; 225 ; 9 
199 ; 125000.00 ; 225 ; 9 
199 ; 125000.00 ; 225 ; 9 
199 ; 125000.00 ; 225 ; 9 
199 ; 125000.00 ; 225 ; 9 
199 ; 125000.00 ; 225 ; 9 
199 ; 125000.00 ; 225 ; 9 
200 ; 125000.00 ; 225 ; 9 
200 ; 125000.00 ; 225 ; 9 
200 ; 125000.00 ; 225 ; 9 
200 ; 125000.00 ; 225 ; 9 
200 ; 125000.00 ; 225 ; 9 
200 ; 125000.00 ; 225 ; 9 
200 ; 125000.00 ; 225 ; 9 
200 ; 125000.00 ; 225 ; 9 
200 ; 125000.00 ; 225 ; 9 
201 ; 30000.00 ; 45 ; 3 
201 ; 30000.00 ; 45 ; 3 
201 ; 30000.00 ; 45 ; 3 
202 ; 125000.00 ; 250 ; 10 
202 ; 125000.00 ; 250 ; 10 
202 ; 125000.00 ; 250 ; 10 
202 ; 125000.00 ; 250 ; 10 
202 ; 125000.00 ; 250 ; 10 
202 ; 125000.00 ; 250 ; 10 
202 ; 125000.00 ; 250 ; 10 
202 ; 125000.00 ; 250 ; 10 
202 ; 125000.00 ; 250 ; 10 
202 ; 125000.00 ; 250 ; 10 
203 ; 15000.00 ; 30 ; 2 
203 ; 15000.00 ; 30 ; 2 
204 ; 30000.00 ; 60 ; 4 
204 ; 30000.00 ; 60 ; 4 
204 ; 30000.00 ; 60 ; 4 
204 ; 30000.00 ; 60 ; 4 
205 ; 75000.00 ; 150 ; 6 
205 ; 75000.00 ; 150 ; 6 
205 ; 75000.00 ; 150 ; 6 
205 ; 75000.00 ; 150 ; 6 
205 ; 75000.00 ; 150 ; 6 
205 ; 75000.00 ; 150 ; 6 
206 ; 125000.00 ; 250 ; 10 
206 ; 125000.00 ; 250 ; 10 
206 ; 125000.00 ; 250 ; 10 
206 ; 125000.00 ; 250 ; 10 
206 ; 125000.00 ; 250 ; 10 
206 ; 125000.00 ; 250 ; 10 
206 ; 125000.00 ; 250 ; 10 
206 ; 125000.00 ; 250 ; 10 
206 ; 125000.00 ; 250 ; 10 
206 ; 125000.00 ; 250 ; 10 
207 ; 125000.00 ; 225 ; 9 
207 ; 125000.00 ; 225 ; 9 
207 ; 125000.00 ; 225 ; 9 
207 ; 125000.00 ; 225 ; 9 
207 ; 125000.00 ; 225 ; 9 
207 ; 125000.00 ; 225 ; 9 
207 ; 125000.00 ; 225 ; 9 
207 ; 125000.00 ; 225 ; 9 
207 ; 125000.00 ; 225 ; 9 
208 ; 45000.00 ; 75 ; 5 
208 ; 45000.00 ; 75 ; 5 
208 ; 45000.00 ; 75 ; 5 
208 ; 45000.00 ; 75 ; 5 
208 ; 45000.00 ; 75 ; 5 
209 ; 15000.00 ; 15 ; 1 
210 ; 100000.00 ; 200 ; 8 
210 ; 100000.00 ; 200 ; 8 
210 ; 100000.00 ; 200 ; 8 
210 ; 100000.00 ; 200 ; 8 
210 ; 100000.00 ; 200 ; 8 
210 ; 100000.00 ; 200 ; 8 
210 ; 100000.00 ; 200 ; 8 
210 ; 100000.00 ; 200 ; 8 
211 ; 100000.00 ; 175 ; 7 
211 ; 100000.00 ; 175 ; 7 
211 ; 100000.00 ; 175 ; 7 
211 ; 100000.00 ; 175 ; 7 
211 ; 100000.00 ; 175 ; 7 
211 ; 100000.00 ; 175 ; 7 
211 ; 100000.00 ; 175 ; 7 
212 ; 30000.00 ; 60 ; 4 
212 ; 30000.00 ; 60 ; 4 
212 ; 30000.00 ; 60 ; 4 
212 ; 30000.00 ; 60 ; 4 
213 ; 100000.00 ; 175 ; 7 
213 ; 100000.00 ; 175 ; 7 
213 ; 100000.00 ; 175 ; 7 
213 ; 100000.00 ; 175 ; 7 
213 ; 100000.00 ; 175 ; 7 
213 ; 100000.00 ; 175 ; 7 
213 ; 100000.00 ; 175 ; 7 
214 ; 15000.00 ; 30 ; 2 
214 ; 15000.00 ; 30 ; 2 
215 ; 75000.00 ; 150 ; 6 
215 ; 75000.00 ; 150 ; 6 
215 ; 75000.00 ; 150 ; 6 
215 ; 75000.00 ; 150 ; 6 
215 ; 75000.00 ; 150 ; 6 
215 ; 75000.00 ; 150 ; 6 
216 ; 45000.00 ; 75 ; 5 
216 ; 45000.00 ; 75 ; 5 
216 ; 45000.00 ; 75 ; 5 
216 ; 45000.00 ; 75 ; 5 
216 ; 45000.00 ; 75 ; 5 
217 ; 30000.00 ; 45 ; 3 
217 ; 30000.00 ; 45 ; 3 
217 ; 30000.00 ; 45 ; 3 
218 ; 15000.00 ; 15 ; 1 
219 ; 125000.00 ; 250 ; 10 
219 ; 125000.00 ; 250 ; 10 
219 ; 125000.00 ; 250 ; 10 
219 ; 125000.00 ; 250 ; 10 
219 ; 125000.00 ; 250 ; 10 
219 ; 125000.00 ; 250 ; 10 
219 ; 125000.00 ; 250 ; 10 
219 ; 125000.00 ; 250 ; 10 
219 ; 125000.00 ; 250 ; 10 
219 ; 125000.00 ; 250 ; 10 
220 ; 100000.00 ; 200 ; 8 
220 ; 100000.00 ; 200 ; 8 
220 ; 100000.00 ; 200 ; 8 
220 ; 100000.00 ; 200 ; 8 
220 ; 100000.00 ; 200 ; 8 
220 ; 100000.00 ; 200 ; 8 
220 ; 100000.00 ; 200 ; 8 
220 ; 100000.00 ; 200 ; 8 
221 ; 30000.00 ; 60 ; 4 
221 ; 30000.00 ; 60 ; 4 
221 ; 30000.00 ; 60 ; 4 
221 ; 30000.00 ; 60 ; 4 
222 ; 100000.00 ; 200 ; 8 
222 ; 100000.00 ; 200 ; 8 
222 ; 100000.00 ; 200 ; 8 
222 ; 100000.00 ; 200 ; 8 
222 ; 100000.00 ; 200 ; 8 
222 ; 100000.00 ; 200 ; 8 
222 ; 100000.00 ; 200 ; 8 
222 ; 100000.00 ; 200 ; 8 
223 ; 30000.00 ; 45 ; 3 
223 ; 30000.00 ; 45 ; 3 
223 ; 30000.00 ; 45 ; 3 
224 ; 100000.00 ; 175 ; 7 
224 ; 100000.00 ; 175 ; 7 
224 ; 100000.00 ; 175 ; 7 
224 ; 100000.00 ; 175 ; 7 
224 ; 100000.00 ; 175 ; 7 
224 ; 100000.00 ; 175 ; 7 
224 ; 100000.00 ; 175 ; 7 
